frequency,monetary,age,gender,recency,Books,Clothing,Electronics,Groceries,Toys,mall_preference,payment_preference
2,3078.36,77,M,463,0.05960316532179472,0.05148845489156564,0.8258455801140867,0.03932938317805584,0.02373341649449707,CYB,Cash
4,881.91,65,M,206,0.14436847297343267,0.2981483371319069,0.0,0.4284224013788255,0.12906078851583497,MK,Credit Card
4,5248.849999999999,69,M,161,0.020320641664364578,0.1046648313440087,0.6783847890490298,0.16925040723206036,0.0273793307105366,TKO,Mobile Payment
5,19217.43,46,F,36,0.008161861393537015,0.07812751236767873,0.9026477525871046,0.006852633260534839,0.004210240391144915,CYB,Credit Card
3,1381.87,70,F,6,0.10191262564495938,0.0,0.0,0.8522871181804367,0.04580025617460398,MK,Credit Card
2,10666.85,65,F,157,0.01806062708297201,0.035594388221452444,0.9152345819056235,0.025370188949877425,0.005740213840074623,MK,Credit Card
3,9291.37,39,F,46,0.019843144767671506,0.039387087157222236,0.9312921560544891,0.005258643235604652,0.004218968785012329,TKO,Mobile Payment
2,5933.88,74,M,603,0.04222869353610117,0.05936756388737217,0.878014048143879,0.0,0.02038969443264778,MK,Credit Card
3,10521.21,65,F,345,0.016765181951505576,0.05221547711717569,0.8665571735570339,0.06446216737428491,0.0,TKO,Cash
1,3166.49,46,F,311,0.0,0.09082611977299787,0.8499789988283557,0.059194881398646454,0.0,TKO,Cash
4,4254.929999999999,24,M,236,0.0,0.15370170602101563,0.633954025095595,0.21234426888338936,0.0,CYB,Cash
2,5449.18,70,M,249,0.0,0.02375586785534704,0.9356141658010929,0.018200903622196368,0.02242906272136358,CYB,Cash
1,4056.04,24,F,69,0.0,0.12556828828118066,0.8358349523180244,0.038596759400794864,0.0,MK,Mobile Payment
1,4209.110000000001,63,M,38,0.0,0.0,0.9660783396014835,0.017740092323555338,0.016181568074961215,CYB,Credit Card
1,47.93,45,M,168,0.0,0.0,0.0,1.0,0.0,MK,Credit Card
5,10026.43,26,M,24,0.07007977914372315,0.07137535493690178,0.8141761324818506,0.021954973006344237,0.022413760431180395,ST,Credit Card
3,14329.16,67,M,529,0.02109684028931214,0.020562266036529702,0.9428291679344776,0.009746558765482414,0.005765166974198068,ST,Mobile Payment
3,12997.130000000001,25,M,145,0.004998026487386061,0.042268562367230304,0.9527334111453837,0.0,0.0,MK,Credit Card
3,8358.18,30,F,173,0.04821145273253268,0.02320959826182255,0.8535482605064739,0.06257223462524138,0.01245845387392949,MK,Credit Card
3,2960.53,25,M,39,0.07619581628965084,0.0,0.5117766075668885,0.37480451135438586,0.03722306478907493,MK,Cash
9,33892.39,39,M,10,0.007642423564699922,0.04458257443632627,0.9246285080515124,0.015358314949167054,0.007788178998294307,CYB,Credit Card
2,1042.6,46,F,46,0.1072990600422022,0.0,0.0,0.8571743717629005,0.03552656819489738,CYB,Cash
5,13532.67,58,M,12,0.010412579335785177,0.012435831214387108,0.9232930382548307,0.048542527084455625,0.005316024110541379,TKO,Credit Card
4,5429.42,29,M,91,0.09595868435302479,0.0851858946259453,0.7651388177742742,0.04026028562903588,0.013456317617719754,ST,Mobile Payment
6,11249.12,30,M,64,0.005465316398082695,0.03532276302501885,0.8755751561010996,0.07057263145917192,0.01306413301662708,CYB,Credit Card
5,7127.2699999999995,56,M,147,0.0,0.1658054205888089,0.683790567777003,0.13235783125937423,0.01804618037481392,ST,Cash
6,6685.69,21,F,213,0.028981301855156308,0.028288777972056735,0.8025918042864685,0.11703204904804142,0.023106066838276974,CYB,Credit Card
4,8334.91,43,M,53,0.007836917255255305,0.0,0.8960372697485637,0.08637045870921221,0.009755354286968906,MK,Credit Card
5,1791.34,44,M,248,0.07704288409793784,0.19293936382819563,0.0,0.7082016814228455,0.02181607065102102,TKO,Cash
3,4676.99,70,M,36,0.11288884517606408,0.0,0.8292277725631227,0.04159085223616043,0.016292530024652606,MK,Mobile Payment
5,5673.16,48,M,34,0.05560393149496929,0.22169478738480847,0.6371457882379485,0.06374049030875209,0.021815002573521633,CYB,Mobile Payment
1,581.1800000000001,31,M,380,0.0,0.720516879452149,0.0,0.2794831205478509,0.0,MK,Credit Card
2,2652.0,20,M,158,0.0,0.0,0.9671530920060332,0.0,0.03284690799396682,TKO,Cash
4,14715.05,28,M,5,0.00609512030200373,0.0397144420168467,0.9014124994478442,0.04338619304725434,0.009391745186051015,MK,Cash
4,2709.46,29,M,44,0.11780576203376318,0.6059436197618714,0.0,0.2762506182043655,0.0,TKO,Credit Card
7,7652.29,23,M,142,0.008798673338307878,0.07410722803239292,0.7533313557118196,0.12522787296351812,0.03853486995396149,MK,Credit Card
3,8804.970000000001,21,M,367,0.010486123178159607,0.0,0.9464120831757519,0.04310179364608851,0.0,CYB,Mobile Payment
3,3177.5600000000004,66,M,162,0.0,0.1133668601064968,0.545043996022105,0.34158914387139816,0.0,MK,Credit Card
2,2011.29,56,M,307,0.13650940441209372,0.8229941977536804,0.0,0.027087093357994124,0.013409304476231673,TKO,Cash
5,8587.69,52,M,54,0.007159084689829278,0.09029785658308578,0.7907865793944588,0.10020156759268208,0.011554911739944036,ST,Credit Card
3,5024.35,50,M,59,0.030720391692457733,0.12454347328510154,0.6883139112522018,0.13885378208126423,0.017568441688974694,MK,Credit Card
7,17701.329999999998,28,F,195,0.03547134593841254,0.04445259198037662,0.8554549290928988,0.0536547253793924,0.010966407608919784,MK,Credit Card
5,4071.06,34,M,116,0.04734639135753342,0.0,0.6494254567606471,0.2494952174617913,0.0537329344200282,MK,Mobile Payment
4,5223.46,43,M,63,0.03401385288678386,0.06259835434750148,0.7520685522622936,0.11433226252330833,0.0369869779801128,ST,Mobile Payment
6,3582.0,67,M,39,0.06323003908431045,0.0,0.4229843662758236,0.4844500279173646,0.029335566722501396,CYB,Mobile Payment
3,13184.119999999999,54,M,301,0.03237531211791155,0.11742232321914546,0.8214169773940164,0.028785387268926554,0.0,TKO,Credit Card
8,10784.42,21,F,13,0.06065602044430763,0.0742450683485992,0.6957332893192217,0.1596395540974851,0.009726067790386504,MK,Cash
1,235.82,59,M,258,0.31757272495971506,0.0,0.0,0.0,0.682427275040285,TKO,Cash
3,725.6800000000001,56,F,141,0.0,0.0,0.0,0.7513642376805203,0.24863576231947965,CYB,Credit Card
2,4850.89,52,M,397,0.03977002158366816,0.16128586712953707,0.7657398951532606,0.020157125805779972,0.01304709032775429,ST,Credit Card
5,11004.67,50,M,8,0.011233412723870868,0.051798009390558744,0.8069810362327994,0.12291054615903976,0.007076995493731298,MK,Credit Card
5,14732.76,62,F,66,0.032110073061666654,0.0930233031692636,0.839751682644664,0.021031361401393903,0.014083579723011845,MK,Credit Card
1,11011.81,67,F,454,0.0,0.0,1.0,0.0,0.0,ST,Credit Card
7,10947.87,64,M,33,0.039418626636962266,0.19513476137367367,0.623658300655744,0.13207135269235024,0.009716958641269946,CYB,Credit Card
6,14163.26,46,M,154,0.031124190334711074,0.055961692435216176,0.8440408493524796,0.056359199788749204,0.012514068088843953,MK,Credit Card
2,691.87,46,M,238,0.32497434489138133,0.0,0.0,0.6750256551086187,0.0,ST,Credit Card
4,2046.17,73,F,36,0.031923056246548426,0.5581207817532268,0.0,0.3395514546689669,0.07040470733125792,MK,Credit Card
1,2589.66,29,F,191,0.023817798475475545,0.0,0.9002378690638926,0.06278044222021424,0.013163890240417662,CYB,Credit Card
4,6547.42,57,M,41,0.02467842295133045,0.14537023743703625,0.6924498504754545,0.10713380232213605,0.030367686814042786,ST,Credit Card
3,2318.29,47,M,187,0.07437809764956067,0.20850281888805974,0.38184178855967116,0.22357858594049923,0.11169870896220921,CYB,Credit Card
5,5796.0,56,M,56,0.02129054520358868,0.1447584541062802,0.6650086266390614,0.1689423740510697,0.0,MK,Credit Card
4,8119.18,16,F,197,0.0,0.2897780317716814,0.6265312506928039,0.05375789180680808,0.02993282572870659,CYB,Cash
2,1945.21,42,M,229,0.0,0.287912359076912,0.5032515769505606,0.19509975786675987,0.0137363061057675,CYB,Credit Card
4,3657.14,40,F,440,0.018924624159862624,0.0,0.7052860978797639,0.27578927796037345,0.0,MK,Credit Card
1,762.44,58,M,205,0.1847096164944127,0.5461675672839831,0.0,0.19188395152405438,0.07723886469754998,MK,Cash
1,472.03,38,M,103,0.19600449123996355,0.0,0.0,0.8039955087600364,0.0,MK,Credit Card
2,3636.7400000000002,39,M,20,0.01878880535864538,0.206566870328921,0.6524854677540876,0.12215885655834621,0.0,MK,Credit Card
2,803.82,51,F,118,0.0,0.7748252096240451,0.0,0.19475753278097083,0.030417257594983944,MK,Mobile Payment
2,3798.26,74,M,497,0.027925945037991076,0.26193836124962483,0.6693196358332499,0.04081605787913413,0.0,TKO,Credit Card
2,6676.08,58,M,577,0.03966699020982373,0.0,0.9172807995110903,0.04305221027908593,0.0,MK,Cash
1,243.25,69,F,102,0.0,0.0,0.0,1.0,0.0,CYB,Cash
5,14152.41,74,F,144,0.0,0.08050572305352938,0.9120792854361907,0.0,0.007414991510279873,ST,Credit Card
1,4473.110000000001,50,F,346,0.014142285792211681,0.12281611675098532,0.8080798370708522,0.05496176038595071,0.0,CYB,Mobile Payment
5,19317.54,57,M,132,0.0159300821947308,0.0,0.9570939156849164,0.017682375706223462,0.009293626414129334,CYB,Credit Card
2,5047.68,54,M,94,0.04844205654875112,0.04607067009002156,0.8973885032331685,0.0,0.008098770128058833,MK,Cash
4,2123.37,36,F,217,0.2998111492580191,0.15065673905160193,0.0,0.5361901128865907,0.013341998803788318,CYB,Credit Card
2,520.27,75,F,198,0.1181694120360582,0.0,0.0,0.8305879639417995,0.05124262402214235,MK,Credit Card
5,11904.43,66,F,93,0.009395661951055196,0.10067932693963509,0.7839006151491504,0.09845410490044464,0.007570291059714746,CYB,Credit Card
4,7069.259999999999,69,F,214,0.014687534480270919,0.05620814625576086,0.7957325094847267,0.1333718097792414,0.0,MK,Credit Card
2,1276.56,71,M,343,0.12339412170207434,0.0,0.8766058782979257,0.0,0.0,TKO,Mobile Payment
4,4554.7699999999995,52,M,411,0.044226162901749154,0.2275219165841524,0.6107201900425268,0.1019897821404813,0.015541948331090263,ST,Mobile Payment
1,487.79,44,M,451,0.0,0.8584636831423358,0.0,0.0,0.14153631685766416,CYB,Cash
3,640.71,39,M,433,0.16555071717313602,0.0,0.0,0.592327261943781,0.24212202088308282,MK,Credit Card
2,1908.4,30,M,15,0.047762523579962274,0.0,0.6038356738629217,0.27310312303500317,0.07529867952211275,TKO,Credit Card
1,229.64999999999998,61,M,64,0.3918571739603745,0.0,0.0,0.6081428260396256,0.0,ST,Cash
5,6288.43,71,F,334,0.07306116152998443,0.17294936892038235,0.6546212647671994,0.06683862267688437,0.0325295821055494,MK,Cash
3,1268.37,68,M,338,0.11495068473710353,0.0,0.0,0.7851652120438042,0.0998841032190922,MK,Credit Card
3,491.77,67,M,235,0.1389470687516522,0.0,0.0,0.6523171401264818,0.20873579112186594,CYB,Credit Card
7,15967.949999999999,27,M,94,0.027930322928115384,0.0,0.9245388418676161,0.02835930723730974,0.019171527966958816,MK,Credit Card
1,309.04,77,M,485,0.0,1.0,0.0,0.0,0.0,TKO,Credit Card
2,4841.04,42,M,205,0.0,0.041567514418389434,0.8432340984581825,0.11519838712342802,0.0,TKO,Credit Card
2,6775.07,65,F,460,0.0,0.05316993034758314,0.8604058703452512,0.08642419930716584,0.0,CYB,Credit Card
2,8988.09,27,M,174,0.028161711776361825,0.0327811581770988,0.929939508838919,0.00533261237927079,0.0037850088283495156,MK,Cash
7,21289.84,63,F,19,0.007243361152549761,0.07672626943180409,0.8948366920559291,0.010613513300240865,0.010580164059476257,ST,Credit Card
2,6692.63,59,M,26,0.0,0.0,0.978969403657456,0.02103059634254396,0.0,ST,Credit Card
2,9600.869999999999,26,M,7,0.030016029797299625,0.0722871989725931,0.8976967712301072,0.0,0.0,MK,Credit Card
3,4081.84,39,M,518,0.02233061560472728,0.10324755502420477,0.7255379926699724,0.13729837524253768,0.011585461458557905,MK,Credit Card
1,4981.25,35,M,350,0.0,0.0,0.9604737766624845,0.026380928481806776,0.01314529485570891,CYB,Mobile Payment
1,318.89,32,M,644,0.1934209288469378,0.0,0.0,0.7100254006083602,0.09655367054470192,ST,Mobile Payment
4,3540.0,36,F,265,0.08968644067796609,0.13304519774011297,0.6652655367231638,0.08451129943502825,0.02749152542372881,MK,Credit Card
2,421.84,54,M,496,0.0,0.0,0.0,1.0,0.0,MK,Cash
1,142.0,49,M,487,0.8278169014084507,0.0,0.0,0.0,0.1721830985915493,MK,Credit Card
3,4198.2300000000005,49,M,288,0.04984957946563195,0.14010666399887575,0.6928491292759091,0.10864816839477591,0.008546458864807312,CYB,Credit Card
5,5862.38,27,F,28,0.015370890320995909,0.0,0.8027541715139586,0.1818749381650456,0.0,MK,Mobile Payment
1,127.36,74,F,669,0.0,0.0,0.0,1.0,0.0,MK,Credit Card
4,6707.75,68,M,28,0.02946442547799187,0.0,0.8616853639446908,0.10885021057731727,0.0,ST,Credit Card
3,8523.59,65,F,45,0.01461708036167859,0.0,0.9408582533885369,0.04452466624978442,0.0,TKO,Cash
3,4134.35,35,F,6,0.04285800669996493,0.0,0.7449659559543822,0.18358871406629823,0.02858732327935468,CYB,Cash
4,5601.38,52,M,338,0.0,0.0,0.7935205252991226,0.1677068865172511,0.03877258818362618,CYB,Mobile Payment
3,5505.88,66,F,189,0.04994660254128314,0.08611339150144937,0.7223168685114825,0.1298284742856728,0.011794663160112464,TKO,Mobile Payment
5,7997.17,40,M,63,0.053046265116284894,0.07870909334176966,0.7872860024233573,0.07628198475210606,0.004676654366482143,CYB,Credit Card
4,11416.2,61,F,185,0.048054519016835724,0.08503354881659396,0.8456088716035107,0.007164380441828279,0.014138680121231232,MK,Cash
2,11965.1,66,M,459,0.009824405980727282,0.02275701832830482,0.9674185756909679,0.0,0.0,CYB,Mobile Payment
3,9537.650000000001,33,M,23,0.0,0.10996314605799122,0.843614517202875,0.04642233673913385,0.0,CYB,Credit Card
4,9478.48,55,M,29,0.04402499134882385,0.0,0.8813185236451413,0.06834956659717589,0.006306918408858803,CYB,Credit Card
2,2143.21,66,M,36,0.14443288338520255,0.803635667993337,0.0,0.02813070114454486,0.023800747476915463,MK,Mobile Payment
3,4325.01,58,F,84,0.055470391975972325,0.0,0.9246683822696364,0.011297083706164843,0.008564142048226479,MK,Credit Card
4,1369.55,26,M,147,0.04503669088386696,0.0,0.0,0.9275674491621335,0.027395859953999492,CYB,Credit Card
5,7461.41,21,M,77,0.01974291722342024,0.02490682056072512,0.7593873007916735,0.18449864033741611,0.011464321086765102,TKO,Mobile Payment
2,3758.88,55,M,140,0.019734601796279744,0.10570967947899375,0.8193797088494444,0.015730749584982762,0.03944526029029924,MK,Mobile Payment
1,2857.42,60,M,159,0.0,0.0,0.9381819963463545,0.04526810899342763,0.01654989466021796,TKO,Credit Card
2,1370.63,73,M,153,0.11021938816456664,0.0,0.6565010250760599,0.2332795867593734,0.0,ST,Cash
7,18009.5,33,M,97,0.024274410727671506,0.02972153585607596,0.8537460784585913,0.09225797495766123,0.0,CYB,Mobile Payment
3,541.79,40,M,343,0.12707875745214936,0.0,0.0,0.6002510197678067,0.27267022278004394,MK,Credit Card
5,3959.9700000000003,28,M,156,0.07094750717808468,0.0,0.5947115760977988,0.3188786783738261,0.015462238350290532,TKO,Cash
3,6336.76,32,M,83,0.06929724338620999,0.018690939849386756,0.8153993523504126,0.08635959070566032,0.01025287370833044,CYB,Mobile Payment
1,131.69,45,M,62,0.0,0.0,0.0,1.0,0.0,CYB,Credit Card
2,1751.04,43,M,23,0.11412075109649122,0.24772706505847952,0.5138774671052632,0.035790158991228074,0.08848455774853801,MK,Cash
2,4535.09,57,M,96,0.055317535043405974,0.09477871442463104,0.8499037505319629,0.0,0.0,TKO,Mobile Payment
1,145.15,56,F,191,0.0,0.0,0.0,1.0,0.0,ST,Mobile Payment
2,916.8199999999999,45,F,72,0.3275343033528937,0.5992124953644118,0.0,0.07325320128269454,0.0,TKO,Credit Card
4,10985.46,45,M,107,0.02296854205467955,0.0787067633034939,0.8657452669255543,0.01805841539635118,0.014521012319921058,CYB,Credit Card
4,19534.8,53,F,92,0.014633884145217766,0.026955484571124354,0.917688432950427,0.0310553473800602,0.009666850953170752,ST,Mobile Payment
2,5354.43,29,F,400,0.06086175372541988,0.16841195047838892,0.7480534809494195,0.02267281484677174,0.0,MK,Cash
1,479.81,58,F,337,0.2163981576040516,0.0,0.0,0.7836018423959484,0.0,MK,Mobile Payment
1,438.4,63,M,332,0.0,0.0,0.0,0.8656706204379562,0.1343293795620438,MK,Mobile Payment
4,9944.93,58,M,74,0.025328483961174184,0.0,0.8882083634575608,0.07632230694434249,0.010140845636922531,MK,Mobile Payment
5,9618.88,74,F,65,0.027167404105259658,0.02092031504707409,0.7994246731428192,0.13588068465351477,0.016606923051332382,ST,Credit Card
3,4364.74,19,M,295,0.031238974142789713,0.23527403694149016,0.5691129368530542,0.11460705563217968,0.04976699643048611,MK,Credit Card
2,1012.65,32,F,327,0.10474497605293043,0.49105811484718315,0.0,0.2671999209993582,0.13699698810052832,CYB,Cash
5,1456.71,47,M,17,0.0646319445874608,0.18773125742254812,0.0,0.7261637525657132,0.021473045424278,CYB,Mobile Payment
3,830.4200000000001,74,F,200,0.24019171021892535,0.0,0.0,0.5941090050817658,0.1656992846993088,MK,Mobile Payment
5,4547.38,65,M,70,0.0,0.14783457727306712,0.6719737519186872,0.1801916708082456,0.0,MK,Mobile Payment
1,646.79,20,F,702,0.1056447997031494,0.4228111133443622,0.0,0.4715440869524885,0.0,TKO,Cash
1,2643.48,23,F,85,0.0,0.23259869565875285,0.5838213264333378,0.18357997790790925,0.0,ST,Cash
1,504.78,40,M,131,0.0,0.0,0.0,1.0,0.0,ST,Mobile Payment
3,2197.5200000000004,55,F,211,0.05012013542538862,0.27097364301576327,0.5152171538825585,0.05057519385489097,0.11311387382139867,ST,Cash
2,1451.3400000000001,27,F,197,0.0,0.10815522207063817,0.6884947703501592,0.15918392657819672,0.04416608100100596,CYB,Credit Card
4,3712.81,65,M,57,0.04411214147774866,0.14405261782854498,0.512431285199081,0.24184377870130708,0.05756017679331827,ST,Cash
3,1368.97,31,M,138,0.0,0.0,0.7938815313703003,0.2061184686296997,0.0,CYB,Mobile Payment
1,379.51,69,M,120,0.0,0.0,0.0,1.0,0.0,CYB,Mobile Payment
5,10285.83,26,F,62,0.010707935091285778,0.12721773546714263,0.810988515268092,0.025263882447989123,0.02582193172549031,CYB,Credit Card
2,297.68,72,M,521,0.4730919107766729,0.0,0.0,0.526908089223327,0.0,TKO,Credit Card
2,12481.89,18,F,65,0.008917719992725462,0.014888770851209232,0.9606485876738218,0.009887925626647889,0.005656995855595587,CYB,Credit Card
5,4910.29,29,M,7,0.0,0.21879766775485768,0.6228084288300693,0.11982998967474429,0.03856391374032899,CYB,Mobile Payment
2,1013.8800000000001,55,F,12,0.11249852053497454,0.0,0.8875014794650254,0.0,0.0,TKO,Cash
1,856.48,41,M,373,0.0,0.4035354007098823,0.0,0.5964645992901177,0.0,MK,Credit Card
1,3276.5299999999997,57,F,24,0.0,0.0,0.9795545897641713,0.020445410235828756,0.0,CYB,Cash
3,7293.01,61,F,204,0.015616323027117749,0.10978457454466677,0.8607639369752681,0.0,0.013835165452947414,CYB,Cash
2,836.27,62,M,193,0.0,0.0,0.0,0.9076255276405946,0.09237447235940546,CYB,Credit Card
2,5023.45,36,M,561,0.013403139276791846,0.0,0.8481342503657844,0.12264479590719526,0.015817814450228427,MK,Mobile Payment
3,5818.53,70,M,10,0.03295505909568224,0.03250477354245832,0.8962229291590832,0.03355314830378119,0.004764089898995107,TKO,Cash
3,436.34,33,M,138,0.27595453087042215,0.29667231975065317,0.0,0.4273731493789247,0.0,ST,Credit Card
3,1174.04,62,M,344,0.08496303362747437,0.7225051957343873,0.0,0.1634952812510647,0.029036489387073698,ST,Cash
5,8437.74,70,F,54,0.013053258336948046,0.06656166224605169,0.8166226975469735,0.10376238187002682,0.0,MK,Credit Card
1,5044.17,48,M,697,0.0,0.0,0.9391158505760115,0.06088414942398849,0.0,ST,Credit Card
4,4997.83,67,M,29,0.01823791525522077,0.26114333620791425,0.4664644455693771,0.2541543029674879,0.0,CYB,Mobile Payment
2,4427.18,58,M,333,0.0,0.0,0.9042821841443085,0.09571781585569142,0.0,MK,Mobile Payment
5,5188.7,46,F,14,0.05724940736600688,0.30256133520920453,0.4663191165417156,0.15220190028330793,0.02166824059976487,MK,Credit Card
1,2419.59,48,F,3,0.0,0.0,1.0,0.0,0.0,CYB,Cash
3,7853.14,60,M,32,0.011778727999246159,0.0,0.9605648186585238,0.012704472351186913,0.014951980991043069,ST,Credit Card
4,7654.04,55,M,194,0.008058489372932465,0.024279988084723887,0.921890922963559,0.022478325172065994,0.023292274406718542,ST,Credit Card
4,6865.070000000001,22,F,347,0.02026781955610066,0.0270703721884846,0.8930149291995566,0.026136659932091005,0.03351021912376713,MK,Cash
5,8539.369999999999,47,M,15,0.022313121459779817,0.06888095960240627,0.7550732665290296,0.14645928212502796,0.007273370283756295,MK,Mobile Payment
4,9515.38,45,F,97,0.04434189701304625,0.08827603311691179,0.826223440367069,0.028759755259380078,0.012398874243593006,CYB,Credit Card
3,6406.790000000001,39,F,13,0.0,0.16810290332600256,0.7726615044351384,0.059235592238859075,0.0,CYB,Cash
2,3346.56,60,M,89,0.03204484605087014,0.0,0.8013333094281889,0.1433681153184165,0.02325372920252438,MK,Credit Card
1,123.28999999999999,16,F,130,0.6830237651066591,0.0,0.0,0.0,0.3169762348933409,ST,Credit Card
3,7517.52,63,M,367,0.0,0.0,0.9404125296640382,0.04269360108120764,0.016893869254754227,MK,Credit Card
2,5900.17,34,M,43,0.0,0.0,0.9336866564861691,0.04767320263653421,0.018640140877296756,TKO,Credit Card
2,7229.58,67,F,48,0.0,0.0,0.9262405284954313,0.06545608458582657,0.008303386918742169,CYB,Credit Card
2,874.23,77,M,170,0.08485181245210072,0.0,0.0,0.8682154581746222,0.046932729373277055,CYB,Credit Card
2,789.0699999999999,52,M,521,0.17857731253247494,0.0,0.0,0.6093755940537595,0.21204709341376557,ST,Cash
1,3488.34,52,M,602,0.022064936330747575,0.10125159818136993,0.8766834654878825,0.0,0.0,MK,Mobile Payment
4,5658.42,72,M,41,0.043634088667861344,0.23433573329657395,0.6599032945592587,0.05490225186536171,0.007224631610944398,MK,Cash
8,18041.84,36,M,35,0.022370223879604294,0.11781281731796754,0.802414277036045,0.04532353684546586,0.012079144920917155,MK,Credit Card
4,4963.17,20,M,271,0.04011549070452957,0.09739138494147893,0.8057753411630066,0.036895774273297106,0.019822008917687685,MK,Credit Card
2,822.3599999999999,52,F,376,0.21646237657473613,0.7022958315093147,0.0,0.0,0.08124179191594923,CYB,Credit Card
2,5156.4400000000005,60,M,40,0.014174507993887257,0.10380611429590958,0.8339319375383016,0.04808744017190155,0.0,CYB,Mobile Payment
2,5801.75,63,F,195,0.0,0.04807687335717672,0.9369690179687162,0.014954108674106951,0.0,ST,Credit Card
2,5084.0199999999995,20,F,147,0.031233158012753687,0.12085711700583399,0.8125440104484247,0.0,0.03536571453298768,TKO,Credit Card
2,3647.2300000000005,42,M,148,0.0,0.0,0.8119943080090918,0.18800569199090816,0.0,TKO,Credit Card
1,1987.19,27,F,434,0.032387441563212375,0.0,0.7766343429667018,0.19097821547008592,0.0,ST,Credit Card
1,379.51,36,F,275,0.0,0.0,0.0,1.0,0.0,ST,Cash
3,3334.9300000000003,22,F,351,0.0,0.12888726300102252,0.7115351746513421,0.15957756234763548,0.0,TKO,Mobile Payment
6,8005.41,72,F,113,0.00790215616689214,0.0,0.8182529064719983,0.17384493736110956,0.0,CYB,Credit Card
2,9484.95,48,M,353,0.0,0.09053078824875199,0.8974470081550247,0.00889725301662107,0.0031249505796024234,MK,Mobile Payment
2,8995.98,54,M,611,0.008879521741933618,0.04778023072527952,0.943340247532787,0.0,0.0,ST,Cash
3,9300.4,59,M,167,0.012080125585996299,0.11977334308201797,0.814102619242183,0.03741129413788653,0.016632617951916045,CYB,Credit Card
3,8347.53,31,F,118,0.0,0.02323920968238509,0.8797225047409233,0.09092749591795417,0.006110789658737375,ST,Mobile Payment
6,14736.46,54,M,99,0.026003531377277855,0.008037208393331913,0.9475063889156554,0.012408000293150458,0.00604487102058432,CYB,Credit Card
7,17662.82,30,F,162,0.010616651248215179,0.07102999407795584,0.8395986597836586,0.06895388165649653,0.009800813233673898,CYB,Cash
4,13068.66,17,M,23,0.031610738974003454,0.01779447931157441,0.8958661408285165,0.052460619527939366,0.0022680213579663105,ST,Credit Card
5,9095.630000000001,18,F,8,0.07675334198950486,0.046038592159091785,0.7779373171512034,0.09633307423455001,0.002937674465649988,ST,Cash
4,2888.99,37,F,173,0.07813803439956524,0.19243057262226587,0.40298858770712254,0.32644280527104624,0.0,ST,Mobile Payment
3,7644.27,31,M,197,0.0,0.0,0.9007073271875535,0.09929267281244644,0.0,MK,Cash
5,3517.3,56,M,26,0.020376425098797373,0.10243084183891052,0.6331504278850254,0.2106388422938049,0.03340346288346175,MK,Mobile Payment
1,538.9399999999999,67,F,642,0.0,0.0,0.0,0.7041785727539243,0.29582142724607563,CYB,Cash
6,13836.34,41,F,25,0.019470466900929,0.09809747375389734,0.8284878804654988,0.044290614425491134,0.009653564454183692,ST,Credit Card
1,6840.070000000001,67,F,597,0.0,0.0,0.9548805787075278,0.04511942129247215,0.0,ST,Cash
3,6075.23,46,F,53,0.03332384123728649,0.10120933693045367,0.7756842127787755,0.08978260905348441,0.0,CYB,Credit Card
4,8921.16,56,M,109,0.007717606230579877,0.08138291432952663,0.7930975344013558,0.11365001860744564,0.00415192643109192,CYB,Mobile Payment
2,566.65,76,F,315,0.0,0.6581487690814436,0.0,0.14010412070943265,0.20174711020912378,MK,Mobile Payment
7,12855.07,17,F,11,0.022244919708721927,0.02404032027830265,0.90936183155751,0.032468901375099474,0.011884027080365955,MK,Cash
6,10293.85,56,M,86,0.011771106048757267,0.24689499069832957,0.6544383296822861,0.059592863700170494,0.027302709870456632,ST,Credit Card
2,5096.11,47,F,322,0.02204622741659815,0.18558272878725146,0.6652485915727879,0.12712245222336255,0.0,MK,Cash
3,15041.869999999999,40,M,18,0.00454265327382832,0.05059477312328853,0.907385850296539,0.031239466901389252,0.006237256404954968,TKO,Mobile Payment
1,6714.15,57,F,526,0.0,0.0706165337384479,0.9293834662615521,0.0,0.0,CYB,Cash
3,7889.25,51,M,374,0.02224039040466457,0.030904078334442437,0.9199404252622239,0.0,0.026915105998669076,MK,Cash
1,379.51,64,M,321,0.0,0.0,0.0,1.0,0.0,MK,Mobile Payment
3,4505.8,16,M,316,0.03858138399396333,0.08651515824049003,0.7638821075058813,0.11102135025966532,0.0,MK,Credit Card
5,2498.0299999999997,25,F,1,0.07634816235193334,0.6099686553003767,0.0,0.1934804626045324,0.12020271974315762,TKO,Cash
4,2895.95,28,M,190,0.0,0.18809371708765693,0.3450473937740638,0.4468171066489408,0.02004178248933856,ST,Credit Card
2,589.41,74,M,291,0.35611883069510186,0.0,0.0,0.6438811693048981,0.0,MK,Credit Card
2,795.9300000000001,23,F,379,0.0,0.5231867123993316,0.0,0.4768132876006684,0.0,ST,Mobile Payment
5,3602.74,26,M,7,0.06264398763163592,0.0645480939507153,0.5415517078667903,0.31027495739353933,0.020981253157319153,ST,Credit Card
1,777.32,62,F,275,0.08517727576802345,0.7067488293109658,0.0,0.20807389492101064,0.0,ST,Cash
1,2472.04,35,F,127,0.0,0.0,0.8464790213750587,0.15352097862494135,0.0,MK,Credit Card
2,1142.64,23,F,16,0.16171322551284745,0.6463102989568018,0.0,0.0,0.1919764755303508,ST,Mobile Payment
